# source_file=Ens1.csv
# note=stationary-guard: a->0 and v->0 when stationary
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,ax_lin_mps2_int,ay_lin_mps2_int,az_lin_mps2_int,gx_rads,gy_rads,gz_rads,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
1.192,203027.0,0.03299999999999992,0.5736431320598347,0.00038900008955269346,-0.010481002412858046,-0.8190381885528507,1.009381489414614,-0.6524696906882016,-109.99200275910515,-0.013782,0.007107,0.036601,-0.016540327134770327,0.005987662378786186,0.0036106049379390583,-0.014902086453608764,-0.006797167261340887,0.005053991357437535,0.0,0.0,0.0,-0.008522,-0.002131,0.002131,0.16089767157879797,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.212,203047.0,0.020000000000000018,0.5736417987478489,0.002713999047841096,-0.010402996350291424,-0.8190357126557037,1.1548828256647803,-0.4291186203790801,-109.9905425735233,-0.026144,-0.020333,0.035662,-0.02205181600003884,-0.005463971850577936,0.0022765589103567064,-0.020286113906043055,-0.018134856824755897,0.0036967181645985933,0.0,0.0,0.0,-0.009587,0.001065,0.002131,0.6312153886846681,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.238,203073.0,0.026000000000000023,0.5737069058446645,0.00030399995010829234,-0.010218998322883682,-0.818996865588293,0.9791492241112959,-0.6433001502212469,-109.98304948597406,0.007164,0.000337,0.034472,-0.007625171468144098,-0.001382012682493574,0.0008326518661908513,-0.00581199617052111,-0.013939041600873925,0.002234558928258856,0.0,0.0,0.0,-0.014914,0.007457,0.004261,0.5823372353636778,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.264,203099.0,0.026000000000000023,0.5741713959421282,0.0002030001399866103,-0.010038006922096523,-0.81867356454807,0.9551568716757856,-0.6414219563278492,-109.91804556596891,0.003718,1e-06,0.037956,-0.002733259967887266,0.0003430450691726003,0.002017694219356744,-0.0009126301783783001,-0.012115026604899755,0.003391895798625716,0.0,0.0,0.0,-0.018109,0.003196,0.001065,0.20594078564560586,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.288,203123.0,0.02400000000000002,0.5742027797545175,-0.0005289997970929092,-0.01195299541522031,-0.8186256860018524,1.0866550361662295,-0.8361465326357611,-109.91453323161336,-0.008585,0.03636,0.046285,-0.006854311102568937,0.01978870608978134,0.006826942185155754,-0.004996012268007768,0.00727577635440301,0.008139771334441884,0.0,0.0,0.0,-0.042611,0.001065,0.004261,0.8490390511729649,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.309,203144.0,0.020999999999999908,0.5742827009693526,0.0005879996938268752,-0.009512995046556231,-0.8186015737518159,0.9311471488769488,-0.5708829368545147,-109.90215797730741,0.012132,-0.017268,0.033324,0.0012183955588795448,0.0028845136937525953,0.002791311241230307,0.0030565294156893116,-0.009565310393019699,0.0040772414239372955,0.0,0.0,0.0,-0.059655,0.002131,0.008522,0.9097229645778822,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.341,203176.0,0.03200000000000003,0.5743347514228044,0.0017259992529721512,-0.011305995106664624,-0.8185406457283183,1.1742155964057441,-0.5822067984399731,-109.89459195541166,0.035916,-0.01631,0.017778,0.020232696763730452,-0.0072551009517306305,-0.008851583190667187,0.021851158812546873,-0.01950880117782897,-0.007490351778773011,0.0,0.0,0.0,-0.021305,0.004261,0.007457,0.7564309672785784,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.368,203203.0,0.027000000000000135,0.5749270956750633,0.0017740002952158487,-0.011121001850673875,-0.8181271361465935,1.159609216942279,-0.56636740587473,-109.81157146798054,0.013974,-0.019973,0.03537,0.015655238122043513,-0.013154558370472306,-0.003792344867096645,0.017128411840286153,-0.025194550853714824,-0.0024106654671137515,0.0,0.0,0.0,-0.010653,0.007457,0.002131,0.33216936977025535,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.393,203228.0,0.02499999999999991,0.5749420152192902,0.00017400000460595418,-0.012863000340496486,-0.8180930216557406,1.2175454302572233,-0.8311767587904669,-109.81102491368289,0.003534,0.015581,0.032923,0.008169009371102254,0.0028636766101335226,-0.0028426862039154467,0.009567043703803789,-0.00910480688703732,-0.001449621503269659,0.0,0.0,0.0,-0.009587,-0.001065,0.001065,0.7121547635272427,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.415,203250.0,0.02200000000000002,0.5749169050887006,0.0021899996384595593,-0.011583998087632665,-0.8181268649379013,1.2304362699518425,-0.5578564274911079,-109.81276780683521,-0.003363,-0.011542,0.026815,0.0014291129712867496,-0.0033105400806571258,-0.005421685168422013,0.0028077415872323035,-0.015174147399837173,-0.0040009677637219574,0.0,0.0,0.0,-0.007457,0.001065,-0.001065,0.42890025402310605,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.439,203274.0,0.02400000000000002,0.5748722359704421,0.002401000985549881,-0.013915005711756185,-0.8181213358180152,1.4629616671549213,-0.6915814713856365,-109.81943146837384,-0.012632,0.013706,0.030941,-0.006907600139175724,0.006378063123062747,-0.004671603328320669,-0.00548759602397865,-0.005444493680876441,-0.0032265582475719296,0.0,0.0,0.0,0.0,0.006392,-0.003196,0.5337213719774463,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.465,203300.0,0.026000000000000023,0.5754219292380681,0.002617999678054128,-0.014045998272707515,-0.8177318994402437,1.4890824170752133,-0.6808679118280673,-109.74224637284196,-0.021866,0.017308,0.009203,-0.01604710186860446,0.013196232490352552,-0.004671603328320669,-0.014508589549714719,0.0013625462169316127,-0.003200416792276026,0.0,0.0,0.0,0.021305,0.005326,0.001065,0.43465758770146967,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.492,203327.0,0.026999999999999913,0.5754479375354175,0.001768999807975966,-0.012104998686008516,-0.8177469112339866,1.2511479315326492,-0.6324668518674667,-109.73885640995134,-0.013103,0.004411,0.037375,-0.01562871318419956,0.009431669302453663,-0.005921137857757759,-0.013971688807040828,-0.0023818137121246557,-0.004412522977335752,0.0,0.0,0.0,0.023436,0.006392,0.0,0.1471153587916946,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.516,203351.0,0.02400000000000002,0.5754278871283925,0.004179999180082791,-0.011294997784458164,-0.8177638395935943,1.3342126864959125,-0.3530822656692558,-109.7390573772931,-0.0248,-0.032244,0.033939,-0.021454411830512703,-0.011019242071153013,-0.0033750505951023664,-0.019649235706448293,-0.022661858696616178,-0.0018524684317614102,0.0,0.0,0.0,0.022371,0.008522,0.0,0.8839508873559894,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.542,203377.0,0.026000000000000023,0.575457079734763,0.0024160003347586134,-0.012744001765796261,-0.817729113303736,1.3536956404547091,-0.6139924341597464,-109.73717359121595,-0.021508,-0.013906,0.023516,-0.022642465742013645,-0.011572029817550336,-0.0076487541571114495,-0.02066846667001537,-0.02302656223822441,-0.006076537975407217,0.0,0.0,0.0,0.051133,0.005326,0.001065,0.16771437725236085,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.571,203406.0,0.028999999999999915,0.5758713373129914,0.0026520015533931266,-0.013012007621701117,-0.8174324788059013,1.394068149942034,-0.610258575730298,-109.6789556801497,-0.089069,0.007141,0.036349,-0.01604710186860446,-4.544219117389586e-05,-0.0025502857819197774,-0.013946045691997623,-0.011396148646929576,-0.0009692392311558509,0.0,0.0,0.0,0.035154,0.005326,0.0,0.4955713076991314,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.592,203427.0,0.02100000000000013,0.5758858263261064,0.0013469995937759648,-0.010869996721859492,-0.8174567534738818,1.1072507834154337,-0.5911611982869303,-109.6774882162425,-0.020963,0.008547,0.036643,-0.04286922525868958,0.004968759835997037,-0.0004898351394705069,-0.04050097022597983,-0.006340118672247043,0.0010840594972529093,0.0,0.0,0.0,-0.010653,0.002131,-0.001065,1.2909448207068628,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.619,203454.0,0.026999999999999913,0.5759051833616167,-0.00045500014486683673,-0.01233800392827919,-0.8174232602582072,1.1258695621389396,-0.8568843794385993,-109.67617114996104,0.008746,0.029851,0.033637,-0.016029145590859398,0.01948097960905019,-0.0009106493601276204,-0.013545989409946736,0.008103365918739029,0.0006576667498155229,0.0,0.0,0.0,-0.005326,0.004261,0.001065,1.1327322593303428,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.642,203477.0,0.02299999999999991,0.5759050525216792,0.0015040001371625625,-0.011009001004004423,-0.8174410745494032,1.1306206649093806,-0.5856541742725974,-109.67471844108249,-0.008599,-0.019782,0.034953,-0.01338562163105521,0.0006669705232451688,-0.00042706004705734635,-0.010824253044300038,-0.010633806861181995,0.0011330688888223854,0.0,0.0,0.0,0.008522,-0.001065,0.001065,0.8234689635195181,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.669,203504.0,0.027000000000000135,0.5762970163051716,0.0015350000434297567,-0.01149600032525634,-0.8171580231198523,1.1779991763470574,-0.6154570968006762,-109.61986422661221,-0.034334,-0.01015,0.044194,-0.025937546465091173,-0.004200545518938929,0.00484903897993228,-0.023179561876810827,-0.015370941959848589,0.006355260687039672,0.0,0.0,0.0,0.035154,-0.015979,-0.001065,0.5268710762190755,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.693,203528.0,0.02400000000000002,0.5762730684693125,0.0007470000887540739,-0.009375001113881449,-0.8172030970951746,0.9273300086071669,-0.5491437487014705,-109.6232007945257,0.000331,0.000834,0.029275,-0.013564247612175362,-0.0006649139541138054,-0.0005306036400984952,-0.010725395447388548,-0.011746742046582286,0.0009683171278682819,0.0,0.0,0.0,0.008522,-0.006392,-0.004261,0.58520569652421,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.719,203554.0,0.026000000000000023,0.5762391603887015,0.002558000711986343,-0.010915003038049624,-0.8172042274582048,1.1911703390172188,-0.48120348096872106,-109.62700931102745,-0.042077,0.003739,0.048419,-0.029934751588139255,0.0026717400606813607,0.006963532412949349,-0.02687636945081564,-0.008341949810360922,0.008393890698993144,0.0,0.0,0.0,-0.001065,0.003196,-0.001065,0.6961280427553201,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.746,203581.0,0.026999999999999913,0.5762859589257959,0.00044799996806925137,-0.009571999317765345,-0.8171919417554635,0.9260278290389021,-0.5901692080822561,-109.62158214984429,0.000509,-0.003289,0.021021,-0.014587855065141904,0.0004404857624022004,-0.0043521737018784494,-0.0114324990393341,-0.010484273355033998,-0.0028972401551891403,0.0,0.0,0.0,-0.014914,0.008522,0.002131,0.712991648699463,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.773,203608.0,0.026999999999999913,0.576763668655712,0.00047999972424551767,-0.009250994685406841,-0.8168585307238944,0.8977450861118021,-0.5664978460930945,-109.55449313934439,0.020959,-0.013488,0.029669,0.0035293211172165457,-0.006116152872665635,-0.004830347474945042,0.006628452618288585,-0.01689758163065324,-0.0033470234705205077,0.0,0.0,0.0,-0.022371,0.018109,0.002131,0.7100404776497226,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.8,203635.0,0.027000000000000135,0.5767492334961093,0.0007130002886571558,-0.01161700470312788,-0.8168383306958399,1.1346656171833485,-0.7010534243831209,-109.55701305926357,0.001373,-0.003419,0.045861,0.0011788852783811434,-0.0036473683035642135,0.0037410783788934913,0.0042420345689305125,-0.01430743708560427,0.00518046016520552,0.0,0.0,0.0,0.002131,0.004261,0.0,0.3417092054781912,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.825,203660.0,0.02499999999999991,0.576827085286775,0.0009940001469679026,-0.008906001316796922,-0.8168171207705043,0.8993783287990953,-0.4956497905398587,-109.5452714187423,0.004389,-0.01292,0.026953,0.0017218262378010673,-0.007534370097743147,-0.0023811292190759,0.004747687279652194,-0.018052653669419088,-0.0009344086047435875,0.0,0.0,0.0,-0.013848,0.028762,0.006392,0.2875383856037061,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.853,203688.0,0.028000000000000025,0.5768661542225911,0.00026800007164862275,-0.010952002927969091,-0.8167652183585349,1.0428971851883766,-0.6989051399329469,-109.54065386555189,0.00377,-0.018597,0.049445,0.001652721599167152,-0.01261824644634162,0.006958813559273442,0.00463778653987503,-0.02293478511124951,0.008332239962811431,0.0,0.0,0.0,-0.006392,0.017044,0.004261,0.37409424843527006,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.878,203713.0,0.02499999999999991,0.577635944485145,0.0002109999797214259,-0.011105998932635811,-0.8162189215556518,1.0528719352213771,-0.7154139226813926,-109.43269276366308,0.000258,0.000664,0.029964,-0.0002159323401181505,-0.0046930522620203825,0.0007283368564638395,0.0027475533669076694,-0.01489262452740833,0.0020853846869705902,0.0,0.0,0.0,0.006392,-0.008522,0.002131,0.41428980994811104,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.899,203734.0,0.02100000000000013,0.5776788280958042,-0.0012829996182082378,-0.009247997248004507,-0.8162107571140795,0.7801300939142446,-0.7322107524815584,-109.42655233465433,0.026784,-0.006656,0.047564,0.011704506812672674,-0.004747010506623443,0.006458267602065989,0.014571856958282956,-0.014848621300862466,0.007764093035524139,0.0,0.0,0.0,0.0,-0.009587,0.002131,0.6246338069405029,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.925,203760.0,0.026000000000000023,0.5776638632990401,0.00043999989587645695,-0.010827997437614265,-0.8162028068501177,1.0419979293580475,-0.6756261389049812,-109.42858464174145,0.000268,0.002334,0.031015,0.004443871409946797,1.782616365654001e-05,0.0009392474456841205,0.007251986309580388,-0.010002086181365812,0.002226883381912425,0.0,0.0,0.0,-0.001065,-0.010653,0.001065,0.39920427458828606,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.949,203784.0,0.02400000000000002,0.57766408925373,-0.0011260001739760485,-0.009006001391499372,-0.8162241261131671,0.7678973561073417,-0.7014911404499493,-109.4285320152495,0.041961,-0.010211,0.030883,0.022593521306602766,-0.004284560607545014,-0.0016069090928195065,0.02521154563054381,-0.014197426875832182,-0.0003168839082118122,0.0,0.0,0.0,-0.001065,-0.013848,-0.002131,0.7757359930120789,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
1.977,203812.0,0.028000000000000025,0.5781279345833825,-0.0011839998660274627,-0.00888399899475336,-0.8158969076792304,0.7522479071274535,-0.6992676367483666,-109.36337138742391,0.043262,0.010463,0.024526,0.032800437986277096,0.0048754795043187225,-0.006446330118068523,0.03510962194517299,-0.004993461978261167,-0.0051113432102785445,0.0,0.0,0.0,-0.013848,-0.001065,-0.002131,0.5121878399316729,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.002,203837.0,0.02499999999999969,0.5781168421952249,0.000854999766616303,-0.00995799728183058,-0.8158927772910822,0.987758160399304,-0.5797627170592103,-109.36454198375235,0.019765,-0.002999,0.026217,0.02483543440483193,0.0017207028011605196,-0.0076187486401555655,0.026933086397813152,-0.008084741271954007,-0.006234793776552922,0.0,0.0,0.0,-0.012783,0.012783,0.001065,0.35253115017817593,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.028,203863.0,0.026000000000000245,0.5781572297741827,0.001047000416104223,-0.012144004826332077,-0.8158343242330207,1.2048616568398263,-0.706700088204524,-109.35932594417504,-0.005163,0.002184,0.024355,0.007672345908049546,0.0029551089547346365,-0.009180924601784829,0.009690841740263158,-0.006794833957229662,-0.007733798978439173,0.0,0.0,0.0,-0.006392,0.019175,0.005326,0.6675109181859398,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.053,203888.0,0.02499999999999991,0.5782342702346691,-0.00020500009580568966,-0.01000700467671969,-0.8158093812641165,0.9220252145296572,-0.6822523300234187,-109.34852880238415,0.007901,-0.005467,0.033286,0.0066538686661876695,-0.0004864663004247368,-0.0052191110255050445,0.008604782693164824,-0.010156639155002738,-0.003742591159925856,0.0,0.0,0.0,-0.007457,0.009587,0.005326,0.2132078733710188,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.079,203914.0,0.026000000000000245,0.578660353767298,-0.00023200014183460607,-0.009901006053036357,-0.8155084985657582,0.9099710491306335,-0.6782280153935215,-109.28865006052195,0.0176,-0.001915,0.038085,0.011333966426348964,-0.00026131775980198457,-0.0007367433101630226,0.013177246844435471,-0.009851026045636225,0.0007337829131916927,0.0,0.0,0.0,-0.010653,0.005326,0.004261,0.24639036902714856,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.105,203940.0,0.0259999999999998,0.578646146431923,0.001126000284945105,-0.011825002992429723,-0.8154922063680761,1.1798580535801593,-0.6788846944249576,-109.29050172448245,-0.007989,0.003248,0.030137,-0.00013395273044064862,0.0025980853440459584,-0.0028857522464055562,0.0016954787780945526,-0.006934977071931102,-0.001403759914282148,0.0,0.0,0.0,-0.002131,-0.002131,0.001065,0.4629840005248368,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.13,203965.0,0.02499999999999991,0.5786819746514154,-0.0004339999809890652,-0.00999199956231046,-0.8154919642781907,0.9050636829859311,-0.703164467338609,-109.28570080625488,0.021447,-0.00532,0.017855,0.010029964120572433,-0.0005795281362122981,-0.010302133848120683,0.011766978000008189,-0.010033785386048096,-0.00875140811737202,0.0,0.0,0.0,-0.002131,-0.001065,0.001065,0.5138492287214508,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.159,203994.0,0.028999999999999915,0.5791128331454555,-0.0004149998804298367,-0.009851997161433135,-0.8151877651273198,0.8928722599881339,-0.6925762559720468,-109.2251023675974,0.015529,0.005315,0.043908,0.011894098900929805,0.0037618590919706774,0.0005207160847978658,0.013508046122820526,-0.005641005111237772,0.0020527400833661937,0.0,0.0,0.0,-0.009587,0.006392,0.002131,0.40662974170922467,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
2.185,204020.0,0.026000000000000245,0.5790887318837165,0.0013109993930113546,-0.011265994783879421,-0.8151856225715897,1.139533917091623,-0.6251440535232408,-109.22803212474737,-0.001375,-0.002512,0.028898,0.003655808720465689,0.001402114054843247,-0.002960108846150926,0.0052270605750897245,-0.007935928367294127,-0.0014165145570942952,0.0,0.0,0.0,-0.014914,0.008522,0.0,0.3564227306845396,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
