mass_kg,chord_m,span_m,wing_area_m2,AR,K,Vmin_theo_m_s,sink_rate_m_s,CL_at_Vmin,CD_at_Vmin,glide_at_Vmin,CL_ms,CD_ms,sink_min_m_s,Vstall_m_s,Re_root_at_Vmin
0.1,0.01,0.72,0.005654866776461628,91.6732472209317,0.004629629629629631,8.0148648431443,0.2181369913675053,4.409081537009722,0.12000000000000006,36.74234614174766,4.40908153700972,0.12,0.21813699136750525,12.837197704615235,5424.425101023076
0.1,0.01,0.7525,0.005910121179565798,95.81127574132098,0.0044296788482835,7.753819684548316,0.20642476986241173,4.507493760395016,0.12000000000000001,37.5624480032918,4.507493760395016,0.12000000000000001,0.20642476986241176,12.556922847831613,5247.75089147607
0.1,0.01,0.7849999999999999,0.0061653755826699685,99.94930426171025,0.004246284501061572,7.511788177321506,0.19579782739265483,4.603802775966843,0.12000000000000005,38.36502313305701,4.603802775966842,0.12000000000000002,0.19579782739265486,12.29423894564554,5083.945037137484
0.1,0.01,0.8175000000000001,0.006420629985774141,104.08733278209957,0.004077471967380224,7.286680954225203,0.18611665466605973,4.698137929009748,0.12000000000000001,39.15114940841457,4.698137929009747,0.11999999999999998,0.18611665466605976,12.047379672885112,4931.593463494959
0.1,0.01,0.8500000000000001,0.0066758843888783115,108.22536130248884,0.00392156862745098,7.076709712587954,0.17726430091923132,4.790615826801394,0.12000000000000002,39.92179855667828,4.790615826801393,0.12,0.17726430091923134,11.814817433222055,4789.485855204555
0.1,0.01,0.8825000000000001,0.006931138791982482,112.3633898228781,0.003777148253068933,6.8803342962254,0.1691420332180471,4.881342028581895,0.12000000000000005,40.677850238182444,4.881342028581893,0.11999999999999998,0.16914203321804708,11.595223414984886,4656.5798413680195
0.1,0.01,0.915,0.007186393195086653,116.50141834326739,0.0036429872495446266,6.696220635457135,0.1616659549057118,4.970412457734269,0.12000000000000005,41.42010381445222,4.970412457734267,0.11999999999999998,0.1616659549057118,11.38743552324096,4531.972529522095
0.1,0.01,0.9475,0.007441647598190822,120.63944686365666,0.0035180299032541783,6.523207019865639,0.1547643457498203,5.05791459002621,0.12000000000000004,42.149288250218405,5.0579145900262095,0.12000000000000001,0.1547643457498203,11.190432416153017,4414.877679190834
0.1,0.01,0.98,0.007696902001294993,124.77747538404593,0.003401360544217688,6.36027683035146,0.14837555102102298,5.143928459844677,0.12000000000000012,42.8660704987056,5.143928459844673,0.12,0.14837555102102293,11.003312318241631,4304.6072470610725
0.1,0.01,1.0125,0.007952156404399164,128.9155039044352,0.0032921810699588485,6.206536325066764,0.14244629229401462,5.228527517380015,0.12000000000000009,43.571062644833425,5.228527517380012,0.12000000000000001,0.1424462922940146,10.825275605458549,4200.556352600434
0.1,0.01,1.045,0.008207410807503333,133.05353242482448,0.0031897926634768745,6.061196413946622,0.13693030526745686,5.311779362887732,0.12000000000000001,44.26482802406443,5.311779362887732,0.12000000000000001,0.13693030526745686,10.655610393348878,4102.190943140669
0.1,0.01,1.0775000000000001,0.008462665210607507,137.19156094521378,0.0030935808197989174,5.92355760656609,0.1317872333722219,5.393746378909564,0.12000000000000012,44.947886490912985,5.393746378909561,0.12,0.13178723337222184,10.49368053486514,4009.037606653846
0.1,0.01,1.11,0.008717919613711676,141.32958946560305,0.0030030030030030034,5.792997503760804,0.12698172307743194,5.474486277268401,0.12000000000000012,45.62071897723662,5.474486277268397,0.12,0.12698172307743186,10.338915565718507,3920.675106136456
0.1,0.01,1.1425,0.008973174016815848,145.46761798599235,0.0029175784099197666,5.66896034276041,0.12248267945067294,5.554052574472088,0.12000000000000008,46.28377145393404,5.5540525744720854,0.12,0.12248267945067293,10.190802234482353,3836.7273038019352
0.1,0.01,1.175,0.009228428419920017,149.60564650638162,0.0028368794326241137,5.550948211056532,0.118262649951696,5.632495006655579,0.12000000000000009,46.93745838879645,5.632495006655576,0.12,0.11826264995169597,10.048877330469272,3756.8572146653332
0.1,0.01,1.2075,0.009483682823024187,153.7436750267709,0.002760524499654935,5.4385136247715415,0.1142973115241489,5.7098598932022835,0.12,47.58216577668569,5.7098598932022835,0.12,0.1142973115241489,9.912721580742545,3680.7619836160984
0.1,0.01,1.24,0.009738937226128359,157.88170354716016,0.002688172043010753,5.331253229303774,0.11056504142327202,5.786190456595772,0.11999999999999998,48.218253804964775,5.786190456595773,0.12000000000000002,0.11056504142327205,9.781954432876134,3608.1686220426104
0.1,0.01,1.2725,0.00999419162923253,162.01973206754943,0.002619515389652915,5.228802428130062,0.10704655632566637,5.8615271047739785,0.12000000000000008,48.84605920644979,5.861527104773976,0.12,0.10704655632566636,9.656229575440157,3538.8303726294625
0.1,0.01,1.305,0.0102494460323367,166.15776058793872,0.002554278416347382,5.130830783234573,0.10372460743212113,5.935907681222814,0.12000000000000002,49.465897343523444,5.9359076812228135,0.12000000000000001,0.10372460743212113,9.535231076016801,3472.5235963880405
0.1,0.01,1.3375,0.01050470043544087,170.295789108328,0.002492211838006231,5.037038060203966,0.10058372173026489,6.009367687203038,0.11999999999999998,50.078064060025326,6.009367687203038,0.11999999999999998,0.10058372173026489,9.418670038595401,3409.045095994398
0.1,0.01,1.3699999999999999,0.010759954838545041,174.43381762871726,0.0024330900243309007,4.947150814442563,0.09760998150236161,6.081940479813989,0.12000000000000005,50.682837331783226,6.081940479813987,0.12000000000000001,0.09760998150236162,9.306281699766599,3348.2098053547734
0.1,0.01,1.4025,0.011015209241649213,178.57184614910656,0.0023767082590612004,4.860919433613171,0.09479083567213285,6.1536574490298035,0.11999999999999997,51.28047874191505,6.153657449029804,0.12000000000000001,0.09479083567213287,9.197822897224526,3289.8487879426166
0.1,0.01,1.435,0.011270463644753384,182.70987466949583,0.00232288037166086,4.778115566353915,0.0921149377779393,6.224548176373927,0.11999999999999998,51.87123480311607,6.224548176373927,0.11999999999999998,0.09211493777793928,9.093069855446878,3233.807496565496
0.1,0.01,1.4675,0.011525718047857554,186.84790318988513,0.002271436683702442,4.698529879361815,0.08957200630932675,6.294640577507185,0.12,52.455338145893215,6.294640577507185,0.12,0.08957200630932674,8.991816242632478,3179.9442553691847
0.1,0.01,1.5,0.011780972450961725,190.9859317102744,0.0022222222222222222,4.621970094685076,0.08715270390381989,6.363961030678928,0.12,53.033008588991066,6.363961030678928,0.12,0.08715270390381989,8.893871460480062,3128.1289314857563
0.1,0.0135,0.2,0.0021205750411731105,18.86280807015056,0.022499999999999996,19.432990420152755,1.1659794252091653,2.000000000000001,0.12000000000000006,16.666666666666664,2.0,0.11999999999999998,1.165979425209165,20.963056069023185,17755.418733330178
