t_ms,qw,qx,qy,qz,ax_mps2,ay_mps2,az_mps2,gx_deg,gy_deg,gz_deg,roll_deg,pitch_deg,yaw_deg,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
174071,0.763818,-0.173577,0.166201,0.599024,-3.735033,-2.465673,-8.334668,-6.225585,105.712883,-25.451658,-4.270344,27.506397,75.164940,0.795692,-1.817769,-17.011581
174154,0.763867,-0.178881,0.171788,0.595817,-5.372029,-2.286046,-8.429272,1.281738,81.054680,-26.550291,-4.471096,28.398907,74.776627,-0.706320,-1.613328,-17.032450
174226,0.763485,-0.183757,0.176183,0.593535,-5.653444,-2.165098,-7.061716,-1.098633,69.396973,-18.798828,-4.692828,29.153959,74.502136,-0.874423,-1.464182,-15.600204
174317,0.762665,-0.191137,0.182226,0.590425,-6.913224,-2.120790,-6.670130,-11.291503,103.210442,-24.475096,-5.071306,30.242418,74.120056,-1.972323,-1.371649,-15.111835
174404,0.760279,-0.201606,0.188914,0.587914,-7.159911,-2.430945,-4.405639,-38.269043,131.958008,-12.878417,-5.689884,31.621675,73.816208,-2.016449,-1.602745,-12.717978
174508,0.758983,-0.208347,0.194113,0.585539,-9.557326,-2.487228,-3.512296,-14.038085,90.637199,-15.136717,-6.059786,32.591675,73.525711,-4.273185,-1.614700,-11.731339
174581,0.757759,-0.213554,0.198332,0.583832,-9.589659,-1.365161,-2.603386,-9.155273,69.580078,-9.033203,-6.328194,33.362503,73.328453,-4.194803,-0.462058,-10.746853
174659,0.757191,-0.218862,0.201192,0.581621,-9.735755,-1.762734,-1.108894,-21.484373,56.823727,-20.385740,-6.747831,34.005463,72.992371,-4.249297,-0.807187,-9.184896
174743,0.757422,-0.225089,0.203903,0.577988,-9.768087,-1.080154,-0.118553,-19.775391,64.941406,-41.748043,-7.355165,34.686024,72.394676,-4.185423,-0.047472,-8.118773
174821,0.756827,-0.233684,0.209123,0.573473,-9.850716,-0.506547,0.932860,-24.047850,106.384270,-43.518063,-8.067530,35.772144,71.697441,-4.116150,0.610466,-6.947695
174889,0.756466,-0.242880,0.213421,0.568524,-9.413625,-0.323328,2.192641,-34.729004,102.294914,-53.222652,-8.966175,36.802509,70.865311,-3.536859,0.900872,-5.566296
174988,0.755611,-0.250053,0.217198,0.565112,-9.051977,1.057401,3.010540,-28.686522,81.298820,-35.034180,-9.626786,37.650959,70.295845,-3.059542,2.356280,-4.647122
175058,0.754967,-0.254229,0.221738,0.562339,-9.514215,0.948428,4.853508,-4.577637,66.650391,-21.057127,-9.876945,38.369797,69.917213,-3.424809,2.267728,-2.723740
175141,0.753197,-0.256902,0.227055,0.561375,-8.353828,1.351989,5.637876,10.070800,65.246582,7.385253,-9.796320,39.084835,69.911331,-2.168914,2.647593,-1.865745
175233,0.752474,-0.259461,0.231653,0.559285,-7.668853,1.319656,6.157596,9.033203,60.241695,-11.901855,-9.830892,39.706203,69.686745,-1.401723,2.608259,-1.278714
175293,0.752394,-0.266109,0.234778,0.554949,-6.283334,0.513732,6.691685,-27.648924,81.848137,-47.912594,-10.588843,40.439541,68.913536,0.079876,1.885739,-0.647473
175373,0.752926,-0.271956,0.239305,0.549433,-6.052215,2.074087,7.782616,-8.605957,92.651360,-55.541988,-11.239123,41.238903,67.998184,0.414540,3.511856,0.547287
175425,0.753593,-0.272875,0.241577,0.547063,-6.559959,3.770958,8.611293,6.652832,32.653809,-27.160643,-11.316401,41.503063,67.655006,-0.059263,5.212619,1.407219
175496,0.754799,-0.272905,0.244865,0.543914,-5.524113,2.314786,8.186177,28.442381,36.865234,-27.038572,-11.263280,41.799152,67.240906,1.014463,3.743187,1.013814
175558,0.755912,-0.270768,0.248382,0.541838,-4.476292,3.217709,8.741821,42.602535,25.451658,-13.366698,-10.870913,41.984848,67.083992,2.085952,4.592955,1.580689
175666,0.755292,-0.271888,0.250893,0.540983,-4.094286,3.107538,8.134685,0.732422,35.522461,-1.770019,-10.854108,42.312080,67.013588,2.509496,4.473604,1.010080
175762,0.754081,-0.274768,0.254732,0.539422,-3.811674,3.168611,8.952583,-6.835937,65.307617,-7.141113,-10.982735,42.891312,66.829697,2.865108,4.537879,1.896964
175844,0.748858,-0.281678,0.254713,0.543130,-3.749403,2.906356,7.379056,-93.566887,48.278805,40.039062,-11.532472,43.429649,67.299255,2.994613,4.330651,0.398675
175934,0.753295,-0.272333,0.259201,0.539626,-3.102748,1.316063,8.465197,127.441399,-17.639160,-17.822266,-10.315066,43.190399,67.139862,3.611461,2.596762,1.428483
175998,0.751979,-0.270275,0.263036,0.540640,-3.283572,-0.142504,9.841136,29.541012,25.268553,32.958984,-9.681301,43.459278,67.562782,3.464128,1.054971,2.821825
176058,0.751288,-0.266546,0.262677,0.543618,-3.622467,0.723296,9.364527,15.197753,-25.024412,38.024902,-9.069180,43.195526,68.181000,3.092382,1.850597,2.302227
176114,0.750128,-0.266828,0.263407,0.544728,-3.943400,1.184337,9.354947,-10.925292,11.413573,14.465332,-8.960064,43.304440,68.409668,2.785031,2.296197,2.303132
176198,0.749467,-0.272258,0.261865,0.543692,-3.634442,0.963995,9.208851,-61.035152,29.357908,-28.808590,-9.793439,43.516880,68.000244,3.120412,2.174052,2.198586
176264,0.749049,-0.274906,0.262919,0.542426,-3.467988,1.822610,10.224339,-19.836426,34.484863,-15.808105,-10.102426,43.797413,67.750816,3.321617,3.064637,3.253348
176337,0.750015,-0.272032,0.260451,0.543730,-3.630850,1.683699,9.007668,3.662109,-38.574219,2.746582,-9.885044,43.354267,67.943703,3.103788,2.908248,1.980489
176423,0.749229,-0.267796,0.262363,0.545991,-4.344565,1.609453,8.543036,32.958984,-11.962890,39.978027,-9.071771,43.280350,68.558983,2.380863,2.735505,1.490610
176511,0.749283,-0.267602,0.261049,0.546643,-3.974535,1.119672,8.840017,-14.282226,-11.535644,-1.953125,-9.116606,43.138515,68.615295,2.733195,2.253877,1.772057
176597,0.748240,-0.266903,0.260440,0.548700,-3.887117,1.043031,8.261621,-12.939452,-9.826660,20.568846,-8.943933,43.050446,68.973030,2.809601,2.157531,1.180099
176664,0.750051,-0.260311,0.254817,0.552024,-3.020120,1.556763,5.695357,10.498046,-99.121086,14.587400,-8.452209,42.039848,69.451881,3.549120,2.627645,-1.511198
176739,0.753417,-0.256966,0.246223,0.552906,-5.425917,0.583187,7.392228,-23.254393,-106.628410,-33.691406,-8.750225,40.932732,69.276031,1.001325,1.710641,0.067237
176819,0.759560,-0.255457,0.235897,0.549694,-6.080955,-0.579595,5.919291,-27.465818,-108.703606,-94.543449,-9.635978,39.732391,68.297646,0.189624,0.683224,-1.518533
176905,0.765428,-0.245596,0.235618,0.546157,-6.838979,2.950664,8.849598,108.215324,-68.420410,-43.334957,-8.775140,38.973850,67.907616,-0.668826,4.114159,1.312250
176981,0.770390,-0.240133,0.240217,0.539566,-6.048622,1.551973,8.253238,107.177727,13.122558,-60.974117,-8.193769,38.995270,67.107719,0.124382,2.638599,0.706755
177052,0.774852,-0.233148,0.245296,0.533926,-6.028265,1.448987,7.605385,112.060539,5.554199,-51.269527,-7.344666,38.983982,66.536140,0.143237,2.423818,0.042423
177110,0.778789,-0.231371,0.246153,0.528549,-5.240303,-0.987946,8.380174,46.081539,1.953125,-61.462402,-7.395465,38.901543,65.713097,0.920220,-0.005268,0.809280
177188,0.780635,-0.234064,0.244997,0.525166,-4.657115,-0.358055,8.485555,-18.249512,12.268065,-49.682613,-7.988173,38.928631,65.033630,1.507016,0.702482,0.928120
177278,0.781808,-0.235662,0.246567,0.521962,-5.325326,1.542393,8.529862,3.662109,30.517576,-34.301758,-8.237576,39.164505,64.522072,0.870170,2.632172,1.002293
177376,0.782193,-0.232811,0.246729,0.522587,-5.825885,1.610651,7.520361,23.559568,-17.517090,14.038085,-7.863949,38.999062,64.705627,0.347623,2.653763,-0.031846
177482,0.782503,-0.234317,0.246463,0.521576,-5.258265,0.455054,8.316706,-15.747069,9.704590,-13.916015,-8.115142,39.060741,64.487946,0.923447,1.530327,0.775729
177546,0.780501,-0.240182,0.245233,0.522486,-4.439169,0.742456,8.507110,-73.547363,34.606934,-3.356933,-8.824625,39.330544,64.439468,1.778344,1.906544,1.008875
177640,0.778120,-0.247300,0.243024,0.523747,-3.821254,0.786764,8.883128,-90.698235,29.052732,1.159668,-9.733481,39.587059,64.378120,2.430168,2.064923,1.431810
177711,0.775072,-0.254482,0.242606,0.525019,-4.515810,1.730402,8.275990,-82.946770,46.264645,9.948730,-10.516394,40.037594,64.384972,1.794867,3.101241,0.891393
177786,0.772379,-0.262923,0.251139,0.520799,-2.513573,2.745890,8.041279,-23.925779,149.658203,-18.432617,-11.118546,41.438019,63.765068,3.978778,4.164087,0.825032
177857,0.769759,-0.277740,0.268350,0.508252,0.235909,3.042872,7.197034,-5.065917,293.334961,-89.111320,-12.441130,44.063366,61.820404,7.058309,4.561523,0.313378
177921,0.773099,-0.270709,0.277067,0.502263,-2.192641,2.803370,8.703502,135.925293,48.217770,-21.667479,-11.331060,44.453896,61.378601,4.677647,4.179209,1.837472
177989,0.774606,-0.259592,0.284675,0.501556,0.455054,2.368675,10.235116,143.737793,5.859375,44.006344,-9.415636,44.541126,61.982697,7.335994,3.512540,3.337267
178060,0.777500,-0.247655,0.290343,0.499862,-0.246687,0.688568,9.636361,147.155762,-16.906738,23.315428,-7.621855,44.352489,62.364109,6.611196,1.618955,2.683671
178135,0.776574,-0.246793,0.289973,0.501938,-0.233514,-0.136516,9.944121,-5.065917,-2.258301,25.695799,-7.399511,44.276417,62.739262,6.615049,0.768055,2.978847
178191,0.776848,-0.246202,0.289845,0.501878,-0.276625,0.397573,9.713002,0.244141,0.854492,-1.403808,-7.342842,44.223366,62.741627,6.565433,1.296064,2.740550
178244,0.777110,-0.245608,0.289460,0.501985,-0.265847,-0.131726,9.899814,2.380371,0.793457,0.427246,-7.295158,44.144260,62.760559,6.566498,0.762161,2.917254
178318,0.777342,-0.244890,0.289356,0.502037,-0.262255,-0.015568,9.826766,1.159668,0.183105,0.183105,-7.213411,44.086624,62.787766,6.563005,0.869218,2.836122
178395,0.777575,-0.244319,0.289145,0.502077,-0.269440,-0.079036,9.853110,-0.549316,-0.122070,0.000000,-7.159013,44.026981,62.802811,6.548481,0.799998,2.854584
178478,0.777798,-0.243715,0.288978,0.502121,-0.270637,-0.080233,9.857901,-0.122070,0.244141,0.061035,-7.096919,43.970039,62.821648,6.540271,0.792052,2.851707
178539,0.778039,-0.243264,0.288444,0.502274,-0.262255,-0.053888,9.845925,0.000000,0.244141,0.000000,-7.075775,43.884796,62.836094,6.538142,0.817059,2.829364
178625,0.778268,-0.242651,0.288264,0.502318,-0.264650,-0.056283,9.853110,-0.122070,0.061035,0.000000,-7.013831,43.825943,62.854481,6.528480,0.807930,2.828679
178711,0.778481,-0.242045,0.288096,0.502376,-0.251477,-0.043110,9.857901,-0.244141,0.244141,0.061035,-6.950729,43.768833,62.875793,6.534595,0.814185,2.825804
178787,0.778692,-0.241414,0.287943,0.502441,-0.277822,-0.064666,9.855506,0.000000,0.244141,0.000000,-6.883067,43.711742,62.899597,6.501188,0.785135,2.815691
178859,0.778919,-0.240801,0.287774,0.502480,-0.274230,-0.061073,9.854308,-0.061035,0.183105,0.000000,-6.820777,43.653912,62.917511,6.497620,0.781885,2.806784
178951,0.779161,-0.240350,0.287223,0.502636,-0.265847,-0.068258,9.860296,-0.061035,0.122070,0.000000,-6.801117,43.567036,62.931370,6.495233,0.773497,2.802298
179033,0.779367,-0.239727,0.287069,0.502702,-0.258662,-0.070653,9.849518,-0.061035,0.183105,0.000000,-6.734550,43.510437,62.954906,6.495393,0.763684,2.783919
179088,0.779567,-0.239082,0.286918,0.502785,-0.245490,-0.065863,9.853110,0.000000,0.244141,0.061035,-6.664189,43.452873,62.982174,6.501413,0.760584,2.779751
179157,0.779771,-0.238453,0.286770,0.502853,-0.262255,-0.052690,9.854308,0.000000,0.183105,0.122070,-6.596448,43.396442,63.006542,6.477631,0.766156,2.773380
179208,0.780011,-0.238000,0.286222,0.503006,-0.247885,-0.062271,9.854308,0.000000,0.183105,0.000000,-6.576806,43.309872,63.019863,6.481224,0.755314,2.762994
179301,0.780242,-0.237378,0.286032,0.503051,-0.246687,-0.063468,9.844728,-0.122070,0.305176,-0.061035,-6.515175,43.249329,63.037594,6.474875,0.747294,2.745476
179364,0.780448,-0.236728,0.285864,0.503132,-0.271835,-0.058678,9.857901,-0.061035,0.183105,0.000000,-6.446093,43.189629,63.063580,6.442278,0.744310,2.750722
179456,0.780668,-0.236087,0.285689,0.503192,-0.256267,-0.063468,9.848321,0.000000,0.244141,0.061035,-6.380080,43.129612,63.085228,6.450350,0.732112,2.733234
179502,0.780904,-0.235637,0.285137,0.503350,-0.247885,-0.058678,9.860296,-0.061035,0.183105,0.061035,-6.361012,43.042805,63.098953,6.447877,0.735659,2.734857
179566,0.781130,-0.235002,0.284949,0.503403,-0.268242,-0.067061,9.850716,-0.061035,0.122070,0.122070,-6.297380,42.981716,63.118374,6.419872,0.720145,2.717305
179657,0.781349,-0.234391,0.284777,0.503445,-0.251477,-0.071851,9.849518,-0.122070,0.122070,0.061035,-6.236143,42.923939,63.135887,6.429397,0.708463,2.708570
179720,0.781588,-0.233938,0.284218,0.503600,-0.257465,-0.049098,9.861493,-0.061035,0.122070,0.000000,-6.217783,42.836254,63.148705,6.412408,0.730034,2.710138
179782,0.781793,-0.233294,0.284060,0.503670,-0.251477,-0.055085,9.854308,0.000000,0.122070,0.061035,-6.149816,42.777927,63.172565,6.411069,0.716289,2.695288
179862,0.782022,-0.232668,0.283884,0.503703,-0.244292,-0.075443,9.859098,0.000000,0.183105,-0.061035,-6.087792,42.718601,63.188736,6.410795,0.688913,2.692393
179927,0.782263,-0.232220,0.283324,0.503852,-0.255070,-0.062271,9.848321,-0.061035,0.183105,-0.061035,-6.070711,42.631195,63.200150,6.389015,0.701021,2.671300
180012,0.782474,-0.231570,0.283155,0.503918,-0.265847,-0.064666,9.851913,0.000000,0.122070,0.000000,-6.003263,42.571342,63.222923,6.370694,0.690903,2.667099
180070,0.782707,-0.230944,0.282965,0.503949,-0.241897,-0.061073,9.855506,-0.061035,0.061035,0.000000,-5.942920,42.510586,63.237770,6.386980,0.687656,2.662903
180144,0.782945,-0.230496,0.282403,0.504101,-0.259860,-0.073048,9.855506,-0.061035,0.183105,0.000000,-5.925868,42.422981,63.249546,6.357952,0.674586,2.652609
180209,0.783135,-0.229854,0.282256,0.504180,-0.259860,-0.071851,9.848321,-0.061035,0.183105,0.000000,-5.857072,42.366135,63.275146,6.350764,0.667804,2.638002
180291,0.783350,-0.229243,0.282095,0.504216,-0.259860,-0.058678,9.853110,0.000000,0.061035,0.061035,-5.796021,42.309433,63.291538,6.343588,0.673953,2.635502
180369,0.783555,-0.228602,0.281939,0.504275,-0.256267,-0.055085,9.855506,0.000000,0.183105,0.000000,-5.729434,42.251408,63.313141,6.339830,0.669825,2.630404
180424,0.783790,-0.228157,0.281371,0.504428,-0.246687,-0.065863,9.857901,-0.122070,0.183105,0.000000,-5.713497,42.163532,63.324551,6.338266,0.658044,2.622537
180484,0.784015,-0.227548,0.281198,0.504450,-0.271835,-0.067061,9.850716,-0.061035,0.122070,0.061035,-5.654639,42.105690,63.337841,6.305773,0.650068,2.608002
180562,0.784222,-0.226901,0.281023,0.504519,-0.264650,-0.061073,9.862691,-0.122070,0.122070,0.000000,-5.588536,42.045414,63.360100,6.305298,0.648372,2.612271
180634,0.784460,-0.226446,0.280453,0.504669,-0.257465,-0.073048,9.856704,0.000000,0.122070,0.000000,-5.571835,41.956669,63.371193,6.301191,0.635271,2.595957
180726,0.784686,-0.225799,0.280263,0.504712,-0.253872,-0.057480,9.863889,0.000000,0.122070,0.000000,-5.508689,41.894749,63.388290,6.296896,0.643516,2.595317
180783,0.784905,-0.225154,0.280082,0.504762,-0.255070,-0.053888,9.860296,-0.061035,0.122070,-0.061035,-5.444809,41.833923,63.406738,6.287943,0.639664,2.584027
180849,0.785136,-0.224707,0.279510,0.504918,-0.264650,-0.063468,9.849518,-0.122070,0.183105,0.061035,-5.429049,41.745632,63.418377,6.267092,0.629035,2.563030
180922,0.785347,-0.224064,0.279346,0.504967,-0.240699,-0.058678,9.866283,0.000000,0.183105,0.000000,-5.364307,41.686668,63.437260,6.283506,0.626220,2.572327
181004,0.785557,-0.223425,0.279178,0.505016,-0.250280,-0.067061,9.851913,-0.061035,0.183105,0.000000,-5.300251,41.627636,63.455997,6.266375,0.610303,2.550508
181072,0.785772,-0.222764,0.278989,0.505077,-0.263452,-0.067061,9.853110,0.000000,0.122070,0.061035,-5.234646,41.565067,63.476215,6.245190,0.602591,2.543852
181159,0.785978,-0.222102,0.278809,0.505148,-0.256267,-0.053888,9.857901,-0.061035,0.122070,0.000000,-5.167617,41.503330,63.498596,6.244463,0.607843,2.540883
