qw,qx,qy,qz,ax,ay,az
0.2806149125099182,0.0076373303309082985,0.01102486252784729,-0.9597267508506775,-0.0198974609375,-0.01611328125,1.0032958984375
0.2806316614151001,0.00782181415706873,0.010048159398138523,-0.9597311615943909,-0.020751953125,-0.0155029296875,1.0020751953125
0.28062722086906433,0.006845343392342329,0.010264754295349121,-0.9597375392913818,-0.0189208984375,-0.015869140625,1.00146484375
0.28048041462898254,0.006873787380754948,0.010425979271531105,-0.9597785472869873,-0.0186767578125,-0.01611328125,1.0023193359375
0.28050050139427185,0.006921645253896713,0.009437674656510353,-0.959782600402832,-0.018798828125,-0.014892578125,1.00341796875
0.2805090844631195,0.00763331726193428,0.010153557173907757,-0.9597672820091248,-0.0211181640625,-0.015625,1.003173828125
0.2805020809173584,0.006805888842791319,0.010728099383413792,-0.9597693681716919,-0.0198974609375,-0.015869140625,1.002197265625
0.28043922781944275,0.006819646805524826,0.010778381489217281,-0.959787130355835,-0.01904296875,-0.0150146484375,1.0035400390625
0.28046175837516785,0.007312975358217955,0.009913125075399876,-0.9597861766815186,-0.0196533203125,-0.014892578125,1.0023193359375
0.28046509623527527,0.008024962618947029,0.010625014081597328,-0.9597718715667725,-0.0206298828125,-0.0155029296875,1.0029296875
0.2804763913154602,0.007587859407067299,0.009726465679705143,-0.9597817063331604,-0.0203857421875,-0.0147705078125,1.0032958984375
0.2803303003311157,0.007619880605489016,0.009898716583848,-0.9598223567008972,-0.019287109375,-0.0155029296875,1.00244140625
0.2803352177143097,0.0066762082278728485,0.01023807656019926,-0.9598244428634644,-0.01953125,-0.0152587890625,1.0018310546875
0.28035008907318115,0.007631248328834772,0.010552390478551388,-0.9598095417022705,-0.0205078125,-0.0159912109375,1.001953125
0.28036198019981384,0.00693854596465826,0.009841830469667912,-0.9598188996315002,-0.019287109375,-0.0152587890625,1.0010986328125
0.2805633544921875,0.006885124836117029,0.009708377532660961,-0.9597616791725159,-0.0201416015625,-0.014892578125,1.0029296875
0.2805694341659546,0.007414980325847864,0.010569047182798386,-0.9597468972206116,-0.0198974609375,-0.015869140625,1.003662109375
0.2805888056755066,0.007297100033611059,0.009584068320691586,-0.9597525000572205,-0.01953125,-0.0145263671875,1.002197265625
0.28058701753616333,0.006590936798602343,0.01029842160642147,-0.959750771522522,-0.0185546875,-0.0159912109375,1.0029296875
0.280405193567276,0.0066366372630000114,0.010512166656553745,-0.9598012566566467,-0.0208740234375,-0.01513671875,1.002197265625
0.2804277539253235,0.0073653277941048145,0.009847388602793217,-0.9597963690757751,-0.019287109375,-0.0155029296875,1.0025634765625
0.2804443836212158,0.008192629553377628,0.009286967106163502,-0.9597904086112976,-0.020751953125,-0.0135498046875,1.002685546875
0.2804372012615204,0.007816651836037636,0.010219085030257702,-0.9597861766815186,-0.0208740234375,-0.014404296875,1.002197265625
